"id","article_id","lieu_id"
"7849bfc9-6bab-4bcf-813b-4c8c3b86da41","1701-04a_319","6c5053e7-f2cb-4a14-8349-97372709aef2"
"784f25a3-8cd3-4863-8924-9dbe0d5d9ea2","1696-01_123","5d38bcaa-05ea-472a-a22f-a6f011e7fb1c"
"7863c7f0-9fba-40d7-9ee7-d8cf385560e0","1678-12_126","2c120075-18c7-41e2-a7af-edea41063117"
"78675987-7bd2-4eb4-af9a-0a932e901103","1687-03b_415b","59b1bd55-774d-407e-8921-a36fbacb76e3"
"787447d7-6097-4ecd-aa39-53708a73e33a","1702-05_361","a6d2d819-090a-419f-8235-3297166cabeb"
"788ff57c-849f-4845-9681-20ff6ebe502b","1701-03_476","fd11efca-3f0c-45ab-84c8-22d01c7bef18"
"7893679c-73f3-45cf-9f0f-5f4431edcf75","1682-06_305","23f35474-5d19-452d-8c19-88f1de45bf9a"
"789b161d-d711-499a-9281-c5332ab3b781","1704-07b_336","105bf32f-b3d6-4370-8664-d359d52f4f02"
"78b9e4c4-3526-4625-8991-d862b7b6e8ae","1706-01_351","7db086e9-8ce7-4bd5-ac9a-6a5f98f9bce9"
"78bd7035-9afe-4bd2-afe8-769ba63e42e0","1705-03_43","01fc570e-3a3c-436c-9b92-e1b46f073dd1"
"78c3ef5b-4dbe-4cbf-a206-00d36c60ebe6","1673-02_247","1b50793a-fd7a-46b7-94f5-fa58cca4fc22"
"78cc3382-19a8-49be-823c-6b42be290ef4","1687-01b_120","fb042c07-e538-43b6-b1ab-ed243fc7c47c"
"78eaf7d2-6856-4de5-8144-1427f96757a4","1704-09_105","099f3dfb-1849-4d52-99b8-c85bf2a3c2d8"
"79025abf-277f-4fa3-83c1-edd58ada2203","1698-02_149","6a7d360e-a17a-49ac-8c9c-3914048ae85d"
"7905470d-ac07-4b7b-a260-90432be89bdd","1701-12_225","f8126c13-dc41-4611-88d3-03fce2ad3b36"
"7919dcd9-532a-48b2-800c-9adddd762954","1681-10_164","931af6d8-233d-4af8-b4b7-720f1c97feea"
"7919dcdb-de6b-4624-a9a3-dd41fb959278","1707-02_307","7c426b24-110c-4529-96e7-8749dcf6360c"
"7938938e-ec7b-4f4f-93b9-58a40a3fea1a","1708-12_292","1b50793a-fd7a-46b7-94f5-fa58cca4fc22"
"794a405f-3b73-45ff-bce5-627f8b222dc7","1707-10a_391","dac5e983-ba99-4de0-8031-0924636d2f63"
"79571cc2-684b-49fa-8e65-82a5f9b54c10","1701-01_160","f6bfa64c-b466-4fb8-8283-04734eacba07"
"79761cbb-bac6-4779-be40-bd29422a7bc1","1692-02a_307","8c1c63e5-7b69-40fb-b25a-99fb1c40bc15"
"7989fea9-e33a-4617-8e37-4ecd97a9ab3a","1701-02_256","3dcd4dcc-909b-42ae-aba5-52c59f03c858"
"79929c34-9e4b-49ab-a221-4a4d0b505c01","1693-02a_297","65edfee2-f560-433c-9e29-303e35dbf028"
"79c8ad6c-5518-47b3-a48a-28faad4fd4b2","1686-02a_258","36f8c9b5-df3b-456d-974f-64351d844ad2"
"79cf3dd5-3142-40b3-8010-91541d8a9e95","1679-07_072","4495a043-9091-424f-b915-717369777622"
"79d35f62-a574-4965-a745-3d232b2c93e6","1703-10-11_182","7f84d0e3-2138-4f88-8d16-c5654804576d"
"79e50e7b-89a0-43a9-ab35-fac136c67d7f","1687-06a_174","2c069b91-d79f-4027-bc0b-34c6663c1118"
"79eb17b6-3bcc-4b5a-ae0e-cecf8388c44f","1695-05_225","6d1c234a-71ee-49b7-8c86-d0a93f0ddfc8"
"79edee59-11ea-4fb2-bbf4-fcf155ab82cb","1682-10a_067","ab4d68f7-671d-4db6-87b6-58652d623626"
"7a12fc5b-9d47-4250-8ade-0ea4df6a9ec0","1678-07_094","009e188b-83f8-45c2-bacc-ca48ff959715"
"7a17ad90-57ca-454a-81fd-2c1103635267","1684-11_214","232c7f04-2e28-4f33-b20d-1e75996abc35"
"7a19bf61-7fc3-47af-8afa-6e72497e05db","1673-06_046","89c9ab2f-3a2b-4b4c-8c75-68e1da720cad"
"7a1c5419-bd55-488b-a1c6-e3846f2f921c","1699-03_183","7e73f818-613e-45e2-9db4-6dc3fac35a63"
"7a219c97-d99e-402e-8984-c7bcb348a574","1685-01_327","71757c21-98ad-4fce-97ec-78aa23083ed3"
"7a3b7c7b-b28f-45ba-8275-3e902555225c","1691-06_159","dce6a60a-7cc1-4720-9f75-c4c0fafc04bd"
"7a4f8b40-2357-424e-b2f1-5e23b620a4c4","1687-03b_405","2f2e21f9-7df4-4578-89ac-7eef47d3a480"
"7a680420-2d85-4a8c-8dd5-d475ff5d12b2","1682-09a_049","b64b4881-42e9-453c-bde4-9665726549b6"
"7a6a1d1c-3cc3-481b-b070-07c6a3747fee","1688-05a_029","6cb345a3-f529-4664-b73e-80a23c7fd351"
"7aa87c54-b47c-47f5-bbe1-2346613b78fd","1704-07a_401","66d5d0e1-da49-4f74-b693-9f9404bcf8a8"
"7ac05805-af12-4e55-b059-9b8d0de1fc57","1697-08_178","58700cf0-a066-41c6-9222-46d11bf2b752"
"7ad4ee39-d9c2-4cf3-9e09-6316acae9ac4","1709-06_214","78a59d9b-ea26-4192-8b97-8689a8f08977"
"7aee794b-47f6-402a-8eff-c9f1b037e470","1682-08_120","7ef0b449-491c-40c6-b904-d673a59746a4"
"7b007d23-040c-4db6-a1f8-afdf5e713007","1690-09_178","ae3b5e70-e944-4630-9f49-42a766a49a49"
"7b0bdfe1-5048-4644-b16e-876101365b37","1680-11_235","1541e061-0f39-45ca-97b8-1a9214af599b"
"7b16725a-dd4a-46cc-9934-d15624f8357e","1682-02_042","e3a01e1c-1fe5-4fdd-a0c1-b97e3ac7a218"
"7b2590cd-6e5d-4d49-a9ab-baa826cccdd5","1709-05_360","18a1957e-effe-488d-bdba-1acfdc5516d2"
"7b307f75-4e57-4220-81cc-7c95c864cb03","1698-08_259","376f4ee0-161e-42ee-b8de-02b007b23e7d"
"7b352ebb-e7f4-4492-9d34-11920df92b1d","1705-02_377","266927c2-b6fe-441e-90c4-1d347ab92b25"
"7b3aec3b-271a-4fe9-9eee-11900effe782","1703-08_337","18a1957e-effe-488d-bdba-1acfdc5516d2"
"7b607fd8-53b6-4c34-83a8-f5f9b825663b","1679-11_226","291e4e5e-9b8d-455c-968c-c7fe3d98fe97"
"7b655ef9-1af5-468a-8c1f-56cda37d6db2","1699-03_183","465df77e-3ab0-4cba-bca2-b99c79bb9f07"
"7b807f42-a376-4688-904d-a548900e32cd","1677-03_069","9d3d3f18-5a5b-4d81-931c-edf87a47501b"
"7b85aeb4-44ba-4f14-b93f-c2618bbe7d25","1681-08_80","b12f50be-8158-49a8-9768-d643d77dfec3"
"7b900369-4e9a-4e88-a712-11567e1e6a5e","1704-07b_96","95f04df7-14e3-4d5e-9f5d-b27a99c11ef0"
"7b9aed1e-911a-4004-997d-35021c55c9c4","1681-06_16","a4ad2b5c-fb9b-4633-8bfd-28c923714d66"
"7ba71f1f-c7b7-4d1b-8020-10f09354a459","1706-10","ae3b5e70-e944-4630-9f49-42a766a49a49"
"7baaeed5-31b1-4820-98ca-bd5f5da8c79b","1709-05_360","7ef0b449-491c-40c6-b904-d673a59746a4"
"7bcb3dde-e92e-4056-9092-1966da02b6b2","1679-06_083","11b7362e-41ab-4652-bb69-f0d1fef24f92"
"7bd929a3-5348-48d7-84c4-f16ea6cd96c9","1677-10_083","18a1957e-effe-488d-bdba-1acfdc5516d2"
"7c3e033e-2758-40a8-8680-7d365dc326b3","1693-10a_266","09f2b8fa-5d83-4877-b7bf-79937a4934d5"
"7c43a47e-0017-4222-bc24-46cc96f65c37","1687-03b_116","7bf4a6db-0dbb-49c7-88ba-12809376e616"
"7c531bfc-1a64-4c5f-a9ca-7a5c818f371a","1687-01a_248","d7917707-e450-4bd6-a25f-b7ada8c56f45"
"7c57a381-2905-4bf5-8a7f-e90b09981213","1685-05_197","24ed07ea-8b5d-4b51-bd4d-9a3552256ec1"
"7c66bc5e-3852-4787-a3eb-db713ea4fc3d","1704-11_25","1a8dfb5a-2316-4193-9b78-baa0227a3336"
"7c6ebd51-81ca-4308-9965-752979979534","1682-09b_262","8f5e64e9-9a06-4825-8aa1-b754fc8e1a05"
"7c7ac025-eb52-4580-a047-21d8a1009466","1683-03e_207","08b5a23f-2464-48ab-916d-99d8b32b8cc6"
"7c844314-49c2-4d1d-a470-09aec0ab1cf5","1687-04_074","4927c075-177c-4f8a-9286-881cc19a4c4f"
"7c9256ba-d74c-4553-b290-e46f082a4f63","1691-09_067","fd1c5509-da69-45f0-a75d-f7775bf16d86"
"7caf0e83-c0ef-477c-8657-8032a6130973","1692-10_144","385559ad-97ff-445a-8b21-831ac88eea13"
"7cde1edf-1950-4b55-a0e6-82b3cc4c0258","1692-09_119","e9f6f059-7e18-4c0b-b9ef-c2dd5980cd49"
"7cf72ddd-2931-4f0f-92f1-bd6e812972f6","1698-03_038","5c29acb7-9cd3-481d-9b36-43fca2df950f"
"7cfee33e-b05a-46ed-b3d0-4508efa17680","1687-03b_426","f93fd44d-ec03-4fe8-9968-d81b871f8ff0"
"7d183d42-39da-4c7a-9d20-11698d178565","1701-11_249","d2c42541-97dd-4a13-a0d2-44dd75cd2f47"
"7d34433b-201b-4346-b8de-70d20b0a6634","1686-12a_038","e1ae73d2-ca43-455f-aff0-dc02da7895e6"
"7d44f1a1-806b-427e-b6c1-f8bff87c70e7","1682-10a_071","40d00fe7-1a1e-4fad-925f-fe09e72d02dc"
"7d4c5dd8-38e9-475e-b563-c293d009ae75","1710-04_169","b98a1dfb-4197-488a-9dfd-9ba37e640fe6"
"7d4d1152-9cbb-4967-b368-9b56b9e8c1ea","1701-02_260","d6efd1c7-7f45-4ece-92d9-7bf170051f5b"
"7d51401e-2808-4771-a52f-805775179774","1679-10a_227","1ed6d5ab-8f15-4fa6-996d-3d4ba2dc1119"
"7d654b3b-77de-4a05-8f30-708f848094fe","1703-06_350","cf1b2e6a-2527-40e3-8d29-725433a54875"
"7d815cff-0f2e-4941-9499-b7700b25e7fa","1678-11_201","d4058231-e45c-4beb-9db8-0d5b13182770"
"7db2e0ba-154a-4d8a-a56a-ace8684625b5","1681-11_56","ab7fac5b-5c31-4cb8-811b-2ea7c97f859c"
"7dd1033c-37f1-49c1-acc8-a592c794efe8","1704-11_338","405d3a08-2c89-4aff-a4ce-b9e33f610392"
"7df5aa59-56c3-4e20-8e85-085799490480","1685-06_107","6886c7e5-cd82-42ad-91b0-decb3da12df9"
"7e02b17c-6172-4a7d-bdd9-6a81022e9a40","1704-07b_160","d9f19a22-e7fc-40b5-ad0f-3e3bba5bcf0e"
"7e0b1aa6-6289-4f33-8622-e3de2e9a9240","1680-05_081","d11a36fc-26cb-49f6-aa55-983e55ed011f"
"7e17a30c-019e-4ef6-b414-4c3abfe58f72","1705-12_70","f4ff4118-a760-419f-96be-d461732b1315"
"7e1c3e15-5a74-4267-a931-7784e3f98e8c","1685-10_055","42b2a0a7-c985-4005-ab95-a7769eb5fc3d"
"7e3155f3-3989-4120-a433-70ec3284c8de","1689-08a_202","e23c4b9e-2a73-49a0-9241-f563b9f71165"
"7e50ecff-3da4-40c8-a0ed-ebe458dc4918","1707-01_175","b7cf45f0-a0b6-4d4f-9179-b07ce51f956a"
"7e5452f4-ac6d-402f-a3c4-8d6781a6ef0c","1687-03b_415b","5383fd04-ddf1-4dc3-8435-d42ea8b48928"
"7e60828a-a3e6-4776-b278-579ec54d3193","1681-04_133","dd94928b-41d7-4d4a-9d27-6ae105e58fc2"
"7e818476-c546-42ff-a1b9-b8767d60a51f","1699-09_220","92de3012-bb32-4ed8-9bd9-15c63959ea1f"
"7ea10b34-3411-4b85-a4fa-dcf69f2646d3","1688-08_282","5e402d40-8dfc-40e6-be42-70b17b99c5f7"
"7ec222a6-6190-410e-b5e7-2cab2eea9e67","1708-12_117","d6a8fa1a-c85a-4c7e-980d-b44917479c15"
"7eda9dbd-fcd3-40dc-93f6-0276ab85adee","1704-09_402","5ac6db47-b9b0-4107-8954-e9f5114d2fd1"
"7edf0034-ddbb-4cbd-8ac0-7f4ffbf198da","1682-10b_352","a979e631-3538-4a7b-83fa-904ab2f3f4ed"
"7ee8acf5-38f9-4c56-bd26-72b53e073f34","1696-04_258","ad040730-0373-417b-9307-415ad745d5f1"
"7efc291c-645c-419c-af6e-03073605c224","1701-07_295","27201d4b-1f50-4c73-8852-17c1ad1f59f2"
"7f2828f4-4101-4e62-9a95-cf6a628bb383","1703-10-11_182","5b7f8084-62f8-479a-ae68-ba5e85483418"
"7f383e8e-881d-4a50-801d-df21ca337146","1701-06_284","cf1b2e6a-2527-40e3-8d29-725433a54875"
"7f429d99-ce55-42de-9812-6d4081e4b3c1","1705-03_43","8bd8f727-3561-41fd-822e-f11b46bbfe3d"
"7f4a867f-9998-407e-a7dd-bb8098f24f74","1707-09_315","eecd6425-7820-4694-8561-dff3a3b61e7c"
"7f5bfff1-94b3-40fc-812c-35afb1819fd4","1680-12_137","776d92ca-5096-461d-9c90-c76aa2988686"
"7f5c654f-e073-492c-8eb9-f814b67686c1","1680-05_081","8f8ecfd3-3666-4d54-b41f-d1b5f44dd2de"
"7f62650f-5d31-4a2e-afe3-9212ff754803","1702-11_88","4297ca2d-931f-4664-8a58-8e5f67789501"
"7f650cd4-e417-4e88-beff-5b7607f5713a","1682-09b_015","5a26396f-228c-458d-ad14-3dbaf0ffac78"
"7f80f6f5-89f9-47d0-96ab-3d9012dc661a","1701-03_211","6653ea6b-23e3-4c29-8ccf-7ad1c7582e86"
"7f837d07-00fd-46d7-a317-0b1a933a6c1a","1705-08_379","18a1957e-effe-488d-bdba-1acfdc5516d2"
"7f8c5ad5-aea8-4d0c-88ef-020ae371bcbc","1687-03b_297b","5bb9aab1-6c08-424b-b87a-1b49cea3c301"
"7f9b253f-6017-4faa-b347-0c423d86efba","1685-09_209","9849dffe-3d01-402b-84c7-a82f4b64f9f7"
"7fad3198-203a-49bf-b162-a455130c29be","1687-01b_249","9693d938-99cb-4cc0-afc2-1415d683e6e4"
"7fb22e15-d25c-49c5-8818-71a8ddb7f934","1687-03b_423","045236db-08e5-4456-b1e1-d036f38136ca"
"7fb7dd47-9460-4d5a-8912-88a1752f2e71","1679-11_014","148859c0-7e05-4f2f-a1ba-00fa866c693c"
"7fc85426-4b3e-4b7f-930c-d2eb74ae59e5","1707-06_371","2b38623c-7828-4728-8b9e-11892f44f96f"
"7fc91da1-1553-49e9-addc-4563c2264ace","1703-10-11_432","d4490714-7218-4df5-b65e-4bd67ca66093"
"7fcab168-76b5-441f-b683-e313d83ca6f4","1685-01_295","a7e8c247-c46b-4ca8-be0d-3691f8006b62"
"7fcf7e28-11f6-4ee9-8b77-7a08965e0a71","1681-02_277","86590f8b-3d9b-4747-ac6a-31f0a3e8078f"
"7fda2087-cbbf-44da-ada2-296758e1f36c","1692-10_144","8baa3d65-0a64-44e9-8a84-e501b5c737d4"
"7fda3183-27f8-4145-88d4-9ec4d92fb192","1708-01_289","52cf60ca-825e-44dd-a3db-871b7c8dfc41"
"7fe8eb39-1483-4473-b62d-f1a52279f4af","1701-01_160","9445c6f5-5eb5-4fd4-9a3b-eaeb5e02c45f"
"7ff47208-6367-4d9c-bc2b-7ffee227bb83","1688-01_230","bd3121ef-b509-4e9f-a196-c9bed26a906e"
"7ffe11b7-5384-4a87-9736-889ebcea83d6","1679-08_088","289ece15-3489-426c-9ad9-a8e4a349cf3a"
"800369e6-2cc3-4bb5-a6bd-5ceb5d793397","1689-02a_257","727cc159-1f31-48db-afae-24c84d8a9efc"
"800d999b-7596-49c9-a784-048aa9f37e04","1693-05_310","cc236301-694d-4967-965f-b092c618283d"
"80327a78-a3cd-4f6a-be45-9ca51fece890","1683-02_051","5386c744-5642-4c13-887c-9888adbc636c"
"804b7ebd-4175-4a21-a846-3a6f653ea28f","1683-03e_207","776d92ca-5096-461d-9c90-c76aa2988686"
"8055f1e2-fd87-4962-8658-ec8c553dfa46","1685-12_278","90874bd3-118e-4222-ab4d-0d1d9bde71f7"
"805c075d-ab73-4dee-a069-4563c8f1190c","1688-04a_056","fafd72e0-006e-4c9c-be43-7fbd302446fc"
"805cba43-9d5f-46f5-9057-9ac9a09b05fe","1702-06b_1b","91610af3-87df-4669-a307-1ac381c76b3c"
"80ac5711-e175-4c13-b430-204885fd3190","1682-09b_068","a74320a3-0c37-47a5-ab9a-6d394026eb25"
"80b0b760-cbbe-4902-8b28-d3784af82af8","1692-11_188","c8f78929-ea19-433c-bf17-9d71c9c10941"
"80c01e5e-2088-40ac-807b-0dc65e77764a","1704-07b_400","bf7f28d0-4712-4c23-ab97-151a59441b01"
"80e2efe9-fe50-49c4-a85e-bc70f056d5df","1685-08_206","2dabca1d-5168-4355-9e76-cd3b0d29a0f1"
"80e77f1c-96d2-4496-9330-56ea377b7fdb","1681-08_305","d66ee11a-22bc-4c03-ad42-a77657acb20a"
"80ee2082-613c-4be4-a07b-9491c0ca6f83","1680-04_034","f4004b02-f71d-4541-922a-048b3da0aa54"
"80f2df40-c62a-4fcd-80de-0fbe6ad5fe61","1702-05_361","72ad4263-9753-4b2e-bffb-2d673f5b192b"
"80f4a34c-716f-499d-8eae-3409bdaf8bbf","1686-10a_281","089c25ca-e447-4cb3-9753-0702d3fd1043"
"80f603cb-0e58-45b5-aea3-5d1d98efafae","1680-06e_274","3c4c758b-f62d-477c-ac59-fe5603840c49"
"810ad05e-dfe6-44d5-b7f0-03d5356b560e","1682-09a_055","80c6ebba-3a69-4b58-9322-dbb9d9f6f722"
"81139e25-985c-4881-bcf2-33d11461e7e9","1682-10a_196","62414496-a29f-4ed8-83d1-81ea47c2eb10"
"8122a702-e34f-438a-add7-725965f845a1","1687-03b_076","577fb6c9-2b9d-451a-93eb-44b3a2865828"
"8131d978-e94e-4770-9a94-e751a29cdd8f","1687-03b_356","4c563b06-4968-477f-88d5-05a5f8c3d5d1"
"81502523-8db7-4e2f-8a25-20ffe71ca9a5","1693-05_214","7cb5b279-e8e2-4414-825a-38f4024ec91b"
"81730656-5b40-492e-8892-db604f04f6de","1708-11_308","8a1812bd-c11a-452f-be93-8893ad415120"
"8179cf2e-f92d-455d-a5ad-df8456e537df","1686-12a_329","766bb8ce-45e1-48a0-996b-0c392d73ac05"
"817a6b4d-d639-4b46-b979-04c1f87baa54","1688-12a_038","b9235e98-6493-4e5c-93de-6ab98f5b33da"
"817cb4c6-12e8-4dbd-80f4-7a0c32593dd7","1686-04_215","621e81a9-d305-4cf9-a816-b1493cc08e4a"
"8186dca9-bc9c-4667-90d8-78222a46b480","1687-03b_277","566e1e62-3b8f-437f-bb56-7fb2db41ebc2"
"81af5b1f-2201-401d-85ff-5088c64505ce","1707-11-12_91","8e37ef41-6046-403c-82a5-df54b2daa24f"
"81ba32d0-0690-4889-b532-371c13e480b0","1683-02_070","1735c547-46e7-4a1e-8896-a87f7f3849f3"
"81f49804-b1d5-4c34-92ed-d1ac48433ab5","1701-10_152","c753f721-2743-48a3-856c-45e45fe1bcc0"
"821b3319-8fca-4ede-aa80-c115a7f2ebab","1682-10b_073","3a44789c-6cd4-4361-9432-83ac651a1419"
"823480eb-624d-45cf-b59c-a9079e37c542","1697-08_199","1a8dfb5a-2316-4193-9b78-baa0227a3336"
"825cc13a-4454-4df4-98e7-878fa52754bb","1701-05b_087","ab7fac5b-5c31-4cb8-811b-2ea7c97f859c"
"8260672a-19cf-42b1-af88-fb54fc959398","1708-12_304","1b50793a-fd7a-46b7-94f5-fa58cca4fc22"
"826746df-bb43-4728-aa5f-5ca033abea2c","1678-12_088","b88bba3f-1e90-4157-b14a-9cefb2211f7d"
"829723f3-8604-409a-b582-4dc18b51ca02","1695-12_262","e600aa38-2e9c-499b-898b-85dd169c079d"
"82ca2c59-6f6b-41c9-a489-654c33fc56c7","1698-02_045","1b02ad8f-bb43-4f0c-8f8c-218d5aef732c"
"82d702a3-b43b-4812-9dcd-a78fd94cb44c","1679-06_255","bd6cc41c-16b0-49af-a4d1-7ca9b18b422e"
"82e1eebc-a5f0-40a5-8f1c-2c2a1336d311","1686-10a_306","ea6f5053-12bd-41e8-b5f4-a0d826031d25"
"83055473-3ae2-42fb-8f18-a051affca1fd","1681-11_313","71757c21-98ad-4fce-97ec-78aa23083ed3"
"8325227d-a567-477e-8ac0-d9453c984fff","1691-12_149","ad36d29f-8e73-44ae-b2e3-0e5552ccc2ca"
"83550ab8-4ba5-47a8-b50f-8c1a111dea79","1692-08a_150","c971550c-64ca-4be6-9d81-cafc652b000a"
"8361060d-872e-4f6d-a159-2f3ce55949cd","1679-04_118","156aa855-1a67-444f-84b5-90dff82f9198"
"8380229a-c0d7-45d1-8fd8-dca68c8c5cf4","1708-12_372","9445c6f5-5eb5-4fd4-9a3b-eaeb5e02c45f"
"838f0648-ca83-4096-a4fc-1ad8d066fdac","1689-03a_233","1b50793a-fd7a-46b7-94f5-fa58cca4fc22"
"8398b3b6-c5e3-4be2-bf64-9d891d9e8c71","1685-04_246","71757c21-98ad-4fce-97ec-78aa23083ed3"
"83a2c94a-ce1c-44b6-b014-68f967168767","1681-08_299","7412519b-7ea8-47ba-9fb7-eecb28f92010"
"83c45740-0992-4215-9e12-70a214c40449","1683-05_044","08ebe903-036f-4445-83d1-d79fec3deab8"
"83df7834-0112-4057-a6c5-280637b87e0c","1701-03_476","6a196600-011b-45aa-9d58-1efd24ead4ab"
"83e63dea-57b1-4017-a3d4-527119b8d451","1694-12_280","b46edf15-5f5a-4cc1-a3d6-7c388a0eabda"
"842f522d-6315-452f-8383-1caa77cc7b5f","1679-05_331","8f48c08d-ba37-4aea-8068-7668498484ee"
"843669d1-6c88-48ab-b268-046d69d52b53","1686-04_215","566d7723-8fa8-48e6-be48-ce3777c4bc22"
"843ce466-3dc4-498b-bc3d-d206f82d8acd","1698-01_285","b18aed8d-4203-4656-8fa2-48f2b652966a"
"844668c7-1e35-467b-af38-f38ed2811c42","1687-03b_027","5fad08d5-858b-4ea8-bb74-09115d454e9e"
"845a1324-a2f9-4b6c-a908-e905537cdac4","1707-09_252","041cd06b-7912-4504-873f-0513d2ce0de6"
"846b29e1-bb8e-4d5c-9075-79351b1a965b","1692-02a_307","041cd06b-7912-4504-873f-0513d2ce0de6"
"84738caa-2835-4c16-8ae0-282e3f15c259","1695-08_262","6301175b-bc55-46e0-b7c4-73e5d696aa6e"
"848b8eb4-f9f3-48e1-b693-1a9a08bc3044","1701-02_036","92410fa8-cd37-4deb-8c1d-432846ecdb9f"
"848ce53b-d253-4585-bb01-80eb422b8f0b","1679-03_068","8bb7ec88-b7b8-4c28-bd33-2695df3f001c"
"849a87c7-4b46-408e-a4f6-cdc85d342a43","1679-07_032","c907a07a-071b-4a2f-90c6-d9f79ed7fbfa"
"84b21a56-bbbd-475d-874f-434637ef81ec","1704-09_85","48578f65-8953-4a09-85c8-fcd5ad83b62e"
"84b7702c-5fb2-4a91-b2fb-e94d032bf586","1685-10_055","2ca4f942-3679-4092-a909-7c7429ad44fc"
"84b77dfb-2a36-40d4-b585-3cb1296ecf04","1697-02_253","aeec057c-3013-44bf-b116-12a48c92c173"
"84c7b24f-14c8-405a-bcde-023ce8dd7b5f","1682-09b_262","93f58369-7ccb-4cd2-afca-b0e25150812a"
"84caae8e-ac8c-47fa-83f8-61bdf8819ed1","1681-02_130","3057bd93-dd3b-4432-aeed-42e383564ccd"
"84fc38e2-fbb9-4365-97b5-153e29f89112","1686-01_116","18a1957e-effe-488d-bdba-1acfdc5516d2"
"8516a37d-b326-4b95-a5cb-1bb18bf3264c","1704-07b_354","9c16e5f2-7274-4104-9458-d2931de78219"
"852536e5-7fba-4f96-9a87-206479ff15ce","1687-06b_304","9fe3b506-bffc-4e92-9edd-b18c62e00f1f"
"852c622a-e29d-44c8-a039-5360b4b3f4cc","1690-12_192","1befebf2-16dd-41da-8c66-0bc86d709539"
"8545da0a-521d-4377-b9d7-5a5d40d8b276","1702-06b_1b","02d399e1-2d9b-4d27-b09c-986e86e1c04c"
"856c90e5-1179-4ef9-8d99-19a2ea0ffdad","1678-08_057","db673437-0603-4f9a-b967-7a939fa65da1"
"858604e6-8010-461e-9a41-7855749b7a67","1682-10a_209","c78ed2d8-98c1-48b9-b29b-30c1cfc52ddf"
"859ea795-6d91-46fc-95af-c78048735af6","1695-06_214","98c8941f-971e-40ff-bd25-ef20d3d2a19c"
"85c34953-379d-4f2a-8363-e64c24e374c2","1702-06a_169","2b38623c-7828-4728-8b9e-11892f44f96f"
"85cc13fa-836c-4aca-a172-c452c67e8eef","1692-07a_198","1b50793a-fd7a-46b7-94f5-fa58cca4fc22"
"85d300bf-4faf-45ca-89e6-d93176dfd698","1679-02_287","203a45c6-45f0-41ba-a672-50daf5d239eb"
"85d344a5-71d4-4505-8159-a4199f602375","1708-02_294","266927c2-b6fe-441e-90c4-1d347ab92b25"
"85d794e7-04e2-4dc6-9cdd-327302aa1f74","1704-02_283","379b42bf-b7ef-4c80-902b-2b8f0c08016e"
"85df6093-8511-47e3-98d9-fe301dff12a0","1689-01a_053","2dabca1d-5168-4355-9e76-cd3b0d29a0f1"
"85e2a3e0-66cb-4c06-8f39-1f8a83d90347","1681-03_44","06a68ca2-fe92-444e-b08a-478d9c512fd5"
"85e9ccf3-875d-4120-b0a6-e8687f9756d4","1690-01_199","793ddb7d-1311-40ce-ad72-873ee9583409"
"85efb794-f74f-4e54-a0e6-5f9499193378","1704-07b_268","bb06c5d1-726d-47f5-81b7-3868211202d7"
"85f5b59b-ee0e-4538-8ba0-39af0ca46b9c","1690-10_291","e3a01e1c-1fe5-4fdd-a0c1-b97e3ac7a218"
"862bf775-2cae-4364-a431-94eff3ec8a30","1682-04_203","1b71a69a-d6a4-4ea4-8d8a-70f699e6731b"
"8655ef79-68f7-4625-a33a-9a2a44663968","1679-03_001","60576276-53f6-4e42-9469-8b064d50dc64"
"8668a88e-1974-44c7-bf65-0ed6d039754c","1679-04_118","d40e82fc-4410-46bf-8059-9f20da45cf15"
"86806081-b962-44cb-ad6a-94f5e3988be0","1684-12_136","c1fa7c8e-b573-4830-b37b-9a26e6796809"
"8693e668-d5f0-4930-8603-07b35c1c6abb","1710-02_352","18a1957e-effe-488d-bdba-1acfdc5516d2"
"86a4addb-6914-456e-a20e-8177eb3c8c16","1680-06_301","be3654f7-3afc-4ecc-865d-87d1c7a399c5"
"86c462b3-e562-4533-9e87-3e011f865b4b","1687-03b_213","ea5b96c7-47bf-42e0-b6ae-53c68bcc9245"
"86d0eef6-ec03-4c5d-9524-5cced15d964b","1703-05_132","d49aa511-518e-4a8d-88a5-1dd13ef913cc"
"86dd2492-674d-47ff-bb5f-2a37a55a62de","1680-03b_088","f820112b-cb7e-4367-880d-fb86eb47dfb7"
"86df2cea-1d7a-46fc-8303-0ae95c769c5c","1688-04a_176","71757c21-98ad-4fce-97ec-78aa23083ed3"
"86e41e2e-dc4d-4688-8653-6d2083a3421c","1678-12_126","e8d160a9-224e-49d1-949c-da789faf8227"
"870fb162-5c6b-49d8-8b95-c020f2afdd57","1698-07_085","43f18ca4-8c29-4fdd-9196-215861d90465"
"872074f5-f158-45c4-9a1a-36f7e018b345","1682-04_203","b14b6f0b-4fab-44a1-b7ff-603494a3ccb5"
"873c5a51-783a-487a-9de1-2c51e758e972","1679-09_215","50ae8744-7f73-425f-b9b4-41427acbebe1"
"8743af54-7bbb-4aaa-b082-95ac57915263","1687-06a_166","33acdfc4-4a8a-4abc-8de0-26e2bb3d92c3"
"874a73d3-199a-4691-89d6-2311fab29234","1682-10b_354","a21b205f-eecb-4a0d-a72e-6e138cba2324"
"874b2d48-3192-4aaa-bc99-a9b3ab9a28c3","1679-08_088","d8182008-1602-4c9e-912d-31b9d4f732c0"
