"id","status","sort","user_created","date_created","user_updated","date_updated","article_id","mot_clef_id"
"79b5c3f7-796a-4a4e-a807-2bb45fec2a6b","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:32.151Z",,,"1709-10_224","f6df5310-2d1d-4152-8628-8399fa66b1d2"
"79b5f2bc-ecdc-4e6c-a437-583b953317c3","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:00:51.540Z",,,"1708-03_103","e9bd8bb5-9a1e-4189-99d9-d865d5a631d6"
"79bf763a-20d7-4de3-92f7-81197209ddf7","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:05.625Z",,,"1708-01_186","d89df9be-ab4f-4338-9478-ee911b20b310"
"79c0ed0b-81cc-4ab9-b4f3-3c33f958e323","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:50.098Z",,,"1707-02_244","ab949f95-c0cd-42f0-8cce-455994074a50"
"79ce18fc-c5e3-488f-a9e9-a3f07343fd62","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:13.333Z",,,"1701-06_192","16faa89c-fff3-4702-a0b7-14c37660f665"
"79d45b1b-89d6-4083-be56-29d5eb1ec20a","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:00:58.606Z",,,"1704-09_150","1cfc9e3d-1656-452a-ade4-5fca1bbb00b8"
"79de1875-8011-4890-a1eb-4f8826922bc3","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:02.675Z",,,"1708-09_329","755daf16-0cdc-4ab1-bdff-07945a4e3b37"
"79efd02d-1ec3-4b06-83e1-6721d1ed0e56","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:33.637Z",,,"1707-03_29","561b093b-20ed-42c7-bfe4-fca356c28e60"
"7a020d1f-2494-4c7a-985d-24184f55ab6e","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:34.406Z",,,"1707-03_47","e79ee383-d016-412a-9e15-a11f33f26084"
"7a0693b0-9b8c-4b66-9592-fcb574167dae","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:42:59.980Z",,,"1704-09_107","561b093b-20ed-42c7-bfe4-fca356c28e60"
"7a0919ec-f37d-4aeb-be8e-645b53a4360f","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:31.897Z",,,"1707-04_291","2574180f-ce8b-4814-9ba3-fc925edd1156"
"7a0af489-ce5e-4b9a-bc5c-94ea78339421","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:18.128Z",,,"1709-10_157","837767b4-6ddb-4528-9677-7ffbf6b1978e"
"7a131d45-e6ba-47d6-8c6d-df241663d80a","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:24.882Z",,,"1709-05_360","cd5b3d0d-fd62-4e36-8ec8-417aacac6183"
"7a22ad96-49a7-4bf6-8652-3fa669db46d9","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:04:30.085Z",,,"1707-06_192","4e0b677b-d5d4-43f6-ba47-4f61db7bd79a"
"7a330ed9-027d-427c-9a23-369aa363fce7","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:56.825Z",,,"1707-02_307","4e0b677b-d5d4-43f6-ba47-4f61db7bd79a"
"7a501580-77ff-4ee9-875a-0b1fc1d947cc","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:34.585Z",,,"1706-04_136","89f1ad33-f5b3-4e43-829d-edc1ea5b4c00"
"7a529ac6-6abd-46ef-94a9-0480818be111","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:44.952Z",,,"1705-09_371b","b74f61ff-95e2-4bb8-a01a-bd91f0d8cf3e"
"7a9cc05a-d773-47cd-b890-d5739f5d8f49","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:11.551Z",,,"1710-03_290","b8fc948e-8200-4a5e-9cf0-ac974bc8256a"
"7aa74af3-0efd-488e-b4c5-8e16475e67db","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:02.228Z",,,"1709-03_125","83bb326a-0fc5-4b47-8de9-d5029ec44291"
"7aabdbf6-d114-4ab8-b043-e3569f3633f6","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:33.863Z",,,"1701-07_126","d630a72a-8fa1-47a8-a3d0-91410de9e4f6"
"7aacb4f0-38dc-4fc7-b581-36f617b1d5f5","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:09.998Z",,,"1707-10a_220","893e6fbc-82e1-47e2-8626-0fe58c14c516"
"7ac4dda7-aca8-48a4-a153-7d74de286f72","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:06.000Z",,,"1710-02_352","8cb8f16d-d52c-43af-933d-2c66107c285c"
"7ac5b612-0d64-48c1-a15b-b3ef37987f9c","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:45.706Z",,,"1709-05_290","d4187f1d-ebc5-4fa3-8620-1dd961eba4a8"
"7ac810e4-7859-4bf9-8ac4-696f5b1277b1","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:55.634Z",,,"1702-06b_1a","b8fc948e-8200-4a5e-9cf0-ac974bc8256a"
"7ad3c6a0-8e60-4fff-a861-3feaf73c8845","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:09.611Z",,,"1707-10a_220","0dd92372-dbad-490b-83b3-4d880066d1c7"
"7ad4281d-94d4-47da-a773-d46c712d04ad","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:42.484Z",,,"1704-08_250","630d6486-a99f-4e55-bcad-05c02d885556"
"7ada8e22-c3a3-472e-bd5f-29005b38d7af","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:18.751Z",,,"1709-10_178","57ce3e1e-7bc5-4ecc-8a28-1feeec352cb8"
"7adf5274-a0e0-45b4-a2e3-32a52d793a26","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:54.600Z",,,"1707-02_116","e60d39f6-5795-43dc-a116-0928b9affa43"
"7aeccd82-f18f-4c8d-9a2e-e56697a5e790","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:14.678Z",,,"1710-03_167","4a87b013-5176-4501-8d1b-6b717a969713"
"7b026e13-8d0a-4388-a29e-78df567e0f38","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:16.077Z",,,"1708-05_83","d630a72a-8fa1-47a8-a3d0-91410de9e4f6"
"7b02ecb4-8da9-4064-9cc6-7a9b3122f846","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:39.223Z",,,"1704-08_275","561b093b-20ed-42c7-bfe4-fca356c28e60"
"7b07a571-c073-4e11-b616-1b359729b77a","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:21.691Z",,,"1702-03_435","1cfc9e3d-1656-452a-ade4-5fca1bbb00b8"
"7b09a0ff-15a8-4a26-a4f2-6eb75fef00db","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:02.979Z",,,"1708-01_180","89705319-8ce3-4ec3-8754-62fd8bb77b43"
"7b1672b7-db6c-4ad0-bbb6-e3ce4d08a907","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:04.284Z",,,"1707-11-12_45","16311ace-c6bf-48c2-8eb5-9ce259df92b0"
"7b1a27eb-29fa-440b-9fdf-88b6968f45a6","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:05.252Z",,,"1710-02_200","f2728b7e-3f4b-4d17-b4e4-bff42f3d13c9"
"7b542092-ccce-46b3-9ac4-1df6705dd4dd","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:05.525Z",,,"1708-05_83","2574180f-ce8b-4814-9ba3-fc925edd1156"
"7b6c384e-d5ea-4dbf-970f-3acbe6518a2b","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:04:34.953Z",,,"1707-01_309","4e0b677b-d5d4-43f6-ba47-4f61db7bd79a"
"7b75f4e9-7523-476d-8542-7356a54c8235","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:22.727Z",,,"1709-08_337","fbf316a2-38eb-4f9f-8a56-77476b0ef438"
"7b77fcf8-063b-4df0-b1cb-8aac0a57e011","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:41.470Z",,,"1707-02_301","e79ee383-d016-412a-9e15-a11f33f26084"
"7b78b4ef-85ef-4669-9ac3-d2c7d641c771","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:02.154Z",,,"1707-11-12_673","1fe30518-1981-42f7-a394-4a408e9097f5"
"7b846463-2fcd-41e6-aa05-16907b927829","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:02.529Z",,,"1709-04_20","91bb5000-6afa-4c69-9a50-d109b2b2dd57"
"7b89a898-a1b2-4414-9022-f53be8b8d544","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:29.966Z",,,"1701-07_245","61acddf1-c372-4271-9f56-c5988cf9f48e"
"7b8dbb78-d0a7-492f-878e-2d0f067412ce","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:43.002Z",,,"1704-08_250","f15c76c3-caeb-47cf-9d67-b07478cc1711"
"7b9446fa-f17f-45fe-8d23-266c3e8ca8c5","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:44.834Z",,,"1705-09_371b","07888b77-3020-4247-8e76-5cb3d7f79b14"
"7b9b6a43-3349-43a5-8509-845cfb96b907","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:40.884Z",,,"1702-02a_91","d630a72a-8fa1-47a8-a3d0-91410de9e4f6"
"7b9e8379-f72e-4a92-a16e-565765876104","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:16.589Z",,,"1706-02_288","8cb8f16d-d52c-43af-933d-2c66107c285c"
"7bc0e1fa-574b-472c-ad60-38a9dab343df","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:16.787Z",,,"1708-08_151","8b58067d-03f2-4b5c-9bbc-edd3c1a9e401"
"7bc36b6c-c0ea-4f11-b312-9341d135edf5","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:35.661Z",,,"1702-05_90","c7c38794-5827-4fec-86b7-460de03ad857"
"7bdadfe5-e046-4460-ad9e-bbc330b86824","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:46.097Z",,,"1707-03_385","ab50c9a0-d19b-40d8-8923-4eb641b5c437"
"7be72ce9-1365-4942-af65-204baa356078","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:54.967Z",,,"1710-02_200","66392fda-6308-403c-a39b-4cf971a56130"
"7beacca1-d73e-4db6-946d-166dddfef5ce","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:19.209Z",,,"1710-03_290","e79ee383-d016-412a-9e15-a11f33f26084"
"7bf36365-d2ed-49c8-bdc1-dbfadea2a33f","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:54.625Z",,,"1708-09_273","c23a3c65-2181-40eb-a7a7-6e99165a42ad"
"7c053661-a841-4350-ac7d-b7a42835f942","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:42.619Z",,,"1709-04_351","c5a24d2e-679a-4194-b7f8-b8186d120a0a"
"7c0beba9-a23b-4f76-a001-66dae406b746","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:33.388Z",,,"1707-10a_143","e79ee383-d016-412a-9e15-a11f33f26084"
"7c113684-8e9e-4cc5-9d2b-c69e1ce63d9e","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:31.747Z",,,"1709-10_224","8db81c3d-f82f-4197-9945-ec1001783692"
"7c12210f-c4b1-4b17-b66e-e9e89f304ec0","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:55.630Z",,,"1706-09_256","66c17fd1-aab7-47a3-b2b6-1d524c5fbe1c"
"7c127475-cb46-4629-827b-dcb7533fd779","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:59.245Z",,,"1707-10c_278","561b093b-20ed-42c7-bfe4-fca356c28e60"
"7c164371-9ed0-430e-ae9b-5ddc2e3a465a","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:02.039Z",,,"1707-10c_103a","1dc04be1-ad11-45b3-9111-9d942f9c6670"
"7c166c91-67f8-4f3b-84ac-f5a00a28e94a","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:12.077Z",,,"1710-03_290","2574180f-ce8b-4814-9ba3-fc925edd1156"
"7c25e1ba-90f0-494e-aa00-de9230e95ddc","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:04:07.418Z",,,"1707-09_196","ca04a7ec-18f3-4b85-aeea-9adfc8b1d4f3"
"7c275579-3c8b-4391-8386-ac5f5e9ae1af","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:03.585Z",,,"1708-01_5","1a2f6de0-285a-45c3-84f8-f65adc3f09c6"
"7c2e4a16-a0d5-4283-b90c-bea0310aafa6","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:42.837Z",,,"1707-04_209","ba72a6ed-ce32-4d53-bc2b-be694cd41f15"
"7c32c679-5453-4ef6-bdc9-ca1aa924b439","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:46.468Z",,,"1706-11_158","dd816013-2dc1-415e-afef-0ab236271c8d"
"7c331b68-c894-4164-8ecc-260e538e4e2a","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:55.767Z",,,"1706-09_256","2574180f-ce8b-4814-9ba3-fc925edd1156"
"7c37d2c9-8a1b-4b53-ba53-8bf99561734d","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:55.357Z",,,"1701-07_061","74bd9d48-13b6-4efe-be5e-0e0899e2f226"
"7c3d8d23-8c56-4b09-a463-9520a3f72ccb","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:43.682Z",,,"1707-03_5","ead22456-2841-4576-9406-e7ef96bd8305"
"7c518a4b-c4e8-4828-b79f-13aa1fab7808","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:04:17.579Z",,,"1707-09_409","b20d18fc-d2cb-4f3f-b658-d679c93c192f"
"7c6ef842-c96d-4aaf-9a06-45245fd96698","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:43.254Z",,,"1709-12_42","f15c76c3-caeb-47cf-9d67-b07478cc1711"
"7c730870-7f0d-4282-8631-3074f1e1afc5","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:18.693Z",,,"1709-10_178","6efc8079-372a-4bfc-b408-e14c78f4cc02"
"7c736fba-6028-4717-9780-f0710f8461ef","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:37.107Z",,,"1702-07b_118","07888b77-3020-4247-8e76-5cb3d7f79b14"
"7c74e5fd-1d51-4e13-8a61-c2ff17cd0794","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:45.632Z",,,"1705-09_5","c077e816-9724-4381-938a-f66e2890edca"
"7c78b3c3-812e-4b2b-8790-35de441bbff1","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:35.759Z",,,"1707-03_19","ba9bf4a4-8037-4326-a496-668b014c634e"
"7c7c9f44-956b-402e-bc58-b894c2f4dc89","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:40.408Z",,,"1701-11_008","12721ac8-8f0f-4cde-82fa-9cfb7b025376"
"7c82a0fd-71e4-4d9c-b2f2-f5d215bf085e","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:06.167Z",,,"1710-02_352","1e8d3091-a9e4-4fbc-b842-4d23de88316c"
"7c895c64-0eb7-4b07-923b-9f97ba633af9","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:34.113Z",,,"1701-11_082","a5bba06b-faac-480d-ad73-56123f116b9f"
"7c9af9cc-cfea-4c02-9976-0dd6cbd39291","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:26.168Z",,,"1709-06_36","2e90aa45-d41c-48ad-ab21-59c97671a4e4"
"7ca24b99-b84c-42a7-a004-2d1d27c98c45","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:01.518Z",,,"1704-09_117","2b155b91-2853-4211-87f9-e820479e53ba"
"7ca8d8b8-75d0-48cc-ad1a-449ec4f52bd3","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:04:30.690Z",,,"1707-06_192","70adb038-533a-4505-ae2b-e26b5dc50b5e"
"7cab713b-6a40-407d-8042-c0cc785ba442","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:46:13.584Z",,,"1704-10_223","e79ee383-d016-412a-9e15-a11f33f26084"
"7cba6ec7-c4de-4df5-a7e5-75ccf0a34e9f","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:40.528Z",,,"1701-11_082","2bde7cba-97f0-4e1c-b985-8dd1088d9d99"
"7ccc45b0-67b4-4684-805c-302fc4d3066b","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:26.789Z",,,"1705-12_16","51c6f9ee-0bbc-4e55-9e97-1efd6e5bab76"
"7cd0ac88-4d9e-43d7-82e0-ad62888b5f2d","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:36.788Z",,,"1704-08_255","1d619bc8-bc18-4166-b1eb-515070348fc7"
"7cd6d7a3-13e2-4501-8989-051e3207dc8d","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:34.980Z",,,"1701-11_202","1594d708-c7f8-4aeb-aa98-54e6caaf2322"
"7cdb4ba9-ef3a-445a-b00b-a83077251652","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:44.219Z",,,"1701-10_152","1cfc9e3d-1656-452a-ade4-5fca1bbb00b8"
"7ce1510f-d2eb-43ce-8494-3f1bdafcb431","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:55.609Z",,,"1707-02_374","e72ded58-d2a8-4f1f-83fb-1d463bc1066c"
"7ce4248f-d015-4759-ad12-2e92bf4954a4","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:57.434Z",,,"1702-06a_306","9c5dae84-2602-47ad-a06c-7210a21aea79"
"7ce6b6cb-2732-4f88-adab-51ed6c04de76","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:18.407Z",,,"1702-03_19","773e0eb9-b91b-4924-8ae5-6b78d9e3596c"
"7cf53258-42e8-4d85-8b69-1f0ceaff55af","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:04:06.687Z",,,"1704-11_338","ec44964f-156a-4e1b-9eaa-d98b7efbc9d2"
"7d04faf3-e0ae-4c05-bbea-10f52bd9761f","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:46.281Z",,,"1701-11_008","12721ac8-8f0f-4cde-82fa-9cfb7b025376"
"7d05259e-6003-43bf-a8a2-a1e768937b64","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:09.716Z",,,"1707-10a_220","cb8ab4fc-546f-4a55-84bf-a7b05d0bb008"
"7d062242-bfe6-4a57-acb3-605d0c01412f","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:07.314Z",,,"1708-02_158","8810d58e-f070-4221-98a3-e352c9819469"
"7d1620db-dc4f-4d1b-b291-e554eb596f7a","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:36.910Z",,,"1702-05_361","0dd92372-dbad-490b-83b3-4d880066d1c7"
"7d202386-ce7e-4f05-a0a0-1afbcac194d4","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:15.215Z",,,"1708-08_106","51432a1b-f13b-4235-bdaf-9ab273d783d8"
"7d238088-bd22-4633-bf5b-f108c38bc1f4","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:07.249Z",,,"1708-02_158","ac2060d5-c683-4777-811c-6d9335d39398"
"7d320a37-526c-4d35-98ff-a5120dd6551d","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:04.687Z",,,"1709-04_351","e70fd4bb-551e-4333-97ed-76502b2f464b"
"7d403278-490a-4296-835f-04bf325fe713","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:32.094Z",,,"1701-07_018","9a421d33-2fb3-4335-b882-b9858e83f86c"
"7d4c9e0a-2ec3-46d5-9eef-8f82931709f7","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:04:08.415Z",,,"1707-09_315","6805a36a-81f4-44c9-8d42-a230ce54a7dc"
"7d52ed5b-4797-4fc5-9d02-7bcc15ed1bf4","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:21.273Z",,,"1702-03_322","e79ee383-d016-412a-9e15-a11f33f26084"
"7d602247-0f58-4155-ab0a-e36565a97c50","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:06.556Z",,,"1710-05_225","b20d18fc-d2cb-4f3f-b658-d679c93c192f"
"7d661824-fc87-4225-98d2-3ed2bd9bd6f8","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:16.676Z",,,"1708-02_237","8b58067d-03f2-4b5c-9bbc-edd3c1a9e401"
"7d66acf9-f08d-4356-810c-d0889e67cb5f","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:21.477Z",,,"1708-08_106","6d2e66fc-8414-4b1c-9667-07fb2dafd5fc"
"7d6a67f5-b069-442e-8349-9c6cf8e33a16","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:05.529Z",,,"1705-07_111","96132cf3-fb62-4df0-bf87-72a84b6816fd"
"7d6ee900-1d8a-4a9b-aeec-12632787f4ca","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:02.742Z",,,"1707-11-12_146","0dd92372-dbad-490b-83b3-4d880066d1c7"
"7d795b70-40f6-4587-bc4e-2e1c99fdc87a","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:32.048Z",,,"1702-07a_273","a85309e8-1c73-49a6-8efc-66be790a963f"
"7d82ae65-467b-4087-aad7-2c3cfeadeb8e","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:06.355Z",,,"1705-09_5","0f67eaa8-57f2-472c-9312-f686334993ad"
"7d856736-775a-4c73-827e-c3e411edd041","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:51.688Z",,,"1708-10_360","a53373b4-6e46-4d0a-af4e-2c3b21ebda75"
"7da15a0f-c2a5-42bc-8bd7-e8c6a6e05c59","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:04:35.360Z",,,"1707-01_389","8b58067d-03f2-4b5c-9bbc-edd3c1a9e401"
"7db90f1e-2ae2-410b-8add-a7af557bc581","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:55.472Z",,,"1710-02_200","b20d18fc-d2cb-4f3f-b658-d679c93c192f"
"7dfcf239-1760-4ba4-8031-608267a40ad0","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:33.646Z",,,"1701-05a_091","dd816013-2dc1-415e-afef-0ab236271c8d"
"7e0c7d14-4361-40e2-ba68-826a961fbb84","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:19.129Z",,,"1709-01_126","ca957cbe-2bea-420d-99d8-383787d626e7"
"7e195173-9639-4d49-8a06-1ce17a01ee95","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:45.700Z",,,"1707-03_47","d630a72a-8fa1-47a8-a3d0-91410de9e4f6"
"7e1ce7dc-61ec-4b05-b1ab-c4ed719e39ef","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:39.820Z",,,"1701-11_249","ec44964f-156a-4e1b-9eaa-d98b7efbc9d2"
"7e24f106-440f-4380-abca-e1559f3bfe96","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:18.445Z",,,"1709-01_277","9cae7eb5-6f06-46b8-88a3-9df14ded0fa6"
"7e2b7d01-be6e-469c-861e-c8f68bb8c785","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:55.432Z",,,"1706-09_256","0dd92372-dbad-490b-83b3-4d880066d1c7"
"7e2f7b14-9ebf-4839-a0de-9fad835d574f","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:44.012Z",,,"1709-04_351","561b093b-20ed-42c7-bfe4-fca356c28e60"
"7e2fa474-fa5f-45d4-84fc-5db55f3821ce","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:46:09.627Z",,,"1707-09_96","b8fc948e-8200-4a5e-9cf0-ac974bc8256a"
"7e31ef12-cd2d-4a20-899e-7f7a3ffb1b16","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:08.919Z",,,"1707-11-12_91","07888b77-3020-4247-8e76-5cb3d7f79b14"
